row_id,microbusiness_density
18111_2023-05-01,1.5572352
18111_2023-06-01,1.5572352
18113_2022-11-01,2.029721
18113_2022-12-01,2.029721
18113_2023-01-01,2.029721
18113_2023-02-01,2.029721
18113_2023-03-01,2.029721
18113_2023-04-01,2.029721
18113_2023-05-01,2.029721
18113_2023-06-01,2.029721
18115_2022-11-01,1.4072673
18115_2022-12-01,1.4072673
18115_2023-01-01,1.4072673
18115_2023-02-01,1.4072673
18115_2023-03-01,1.4072673
18115_2023-04-01,1.4072673
18115_2023-05-01,1.4072673
18115_2023-06-01,1.4072673
18117_2022-11-01,2.449358
18117_2022-12-01,2.449358
18117_2023-01-01,2.449358
18117_2023-02-01,2.449358
18117_2023-03-01,2.449358
18117_2023-04-01,2.449358
18117_2023-05-01,2.449358
18117_2023-06-01,2.449358
18119_2022-11-01,2.2546821
18119_2022-12-01,2.2546821
18119_2023-01-01,2.2546821
18119_2023-02-01,2.2546821
18119_2023-03-01,2.2546821
18119_2023-04-01,2.2546821
18119_2023-05-01,2.2546821
18119_2023-06-01,2.2546821
18121_2022-11-01,1.2237762
18121_2022-12-01,1.2237762
18121_2023-01-01,1.2237762
18121_2023-02-01,1.2237762
18121_2023-03-01,1.2237762
18121_2023-04-01,1.2237762
18121_2023-05-01,1.2237762
18121_2023-06-01,1.2237762
18123_2022-11-01,1.241123
18123_2022-12-01,1.241123
18123_2023-01-01,1.241123
18123_2023-02-01,1.241123
18123_2023-03-01,1.241123
18123_2023-04-01,1.241123
18123_2023-05-01,1.241123
18123_2023-06-01,1.241123
18125_2022-11-01,0.96124029
18125_2022-12-01,0.96124029
18125_2023-01-01,0.96124029
18125_2023-02-01,0.96124029
18125_2023-03-01,0.96124029
18125_2023-04-01,0.96124029
18125_2023-05-01,0.96124029
18125_2023-06-01,0.96124029
18127_2022-11-01,4.791389
18127_2022-12-01,4.791389
18127_2023-01-01,4.791389
18127_2023-02-01,4.791389
18127_2023-03-01,4.791389
18127_2023-04-01,4.791389
18127_2023-05-01,4.791389
18127_2023-06-01,4.791389
18129_2022-11-01,1.6119282
18129_2022-12-01,1.6119282
18129_2023-01-01,1.6119282
18129_2023-02-01,1.6119282
18129_2023-03-01,1.6119282
18129_2023-04-01,1.6119282
18129_2023-05-01,1.6119282
18129_2023-06-01,1.6119282
18131_2022-11-01,1.7686375
18131_2022-12-01,1.7686375
18131_2023-01-01,1.7686375
18131_2023-02-01,1.7686375
18131_2023-03-01,1.7686375
18131_2023-04-01,1.7686375
18131_2023-05-01,1.7686375
18131_2023-06-01,1.7686375
18133_2022-11-01,3.0919986
18133_2022-12-01,3.0919986
18133_2023-01-01,3.0919986
18133_2023-02-01,3.0919986
18133_2023-03-01,3.0919986
18133_2023-04-01,3.0919986
18133_2023-05-01,3.0919986
18133_2023-06-01,3.0919986
18135_2022-11-01,2.4652505
18135_2022-12-01,2.4652505
18135_2023-01-01,2.4652505
18135_2023-02-01,2.4652505
18135_2023-03-01,2.4652505
18135_2023-04-01,2.4652505
18135_2023-05-01,2.4652505
18135_2023-06-01,2.4652505
18137_2022-11-01,14.995387
18137_2022-12-01,14.995387
18137_2023-01-01,14.995387
18137_2023-02-01,14.995387
18137_2023-03-01,14.995387
18137_2023-04-01,14.995387
18137_2023-05-01,14.995387
18137_2023-06-01,14.995387
18139_2022-11-01,1.530494
18139_2022-12-01,1.530494
18139_2023-01-01,1.530494
18139_2023-02-01,1.530494
18139_2023-03-01,1.530494
18139_2023-04-01,1.530494
18139_2023-05-01,1.530494
18139_2023-06-01,1.530494
18141_2022-11-01,4.7759824
18141_2022-12-01,4.7759824
18141_2023-01-01,4.7759824
18141_2023-02-01,4.7759824
18141_2023-03-01,4.7759824
18141_2023-04-01,4.7759824
18141_2023-05-01,4.7759824
18141_2023-06-01,4.7759824
18143_2022-11-01,2.7729824
18143_2022-12-01,2.7729824
18143_2023-01-01,2.7729824
18143_2023-02-01,2.7729824
18143_2023-03-01,2.7729824
18143_2023-04-01,2.7729824
18143_2023-05-01,2.7729824
18143_2023-06-01,2.7729824
18145_2022-11-01,2.1290829
18145_2022-12-01,2.1290829
18145_2023-01-01,2.1290829
18145_2023-02-01,2.1290829
18145_2023-03-01,2.1290829
18145_2023-04-01,2.1290829
18145_2023-05-01,2.1290829
18145_2023-06-01,2.1290829
18147_2022-11-01,2.1523595
18147_2022-12-01,2.1523595
18147_2023-01-01,2.1523595
18147_2023-02-01,2.1523595
18147_2023-03-01,2.1523595
18147_2023-04-01,2.1523595
18147_2023-05-01,2.1523595
18147_2023-06-01,2.1523595
18149_2022-11-01,1.4122202
18149_2022-12-01,1.4122202
18149_2023-01-01,1.4122202
18149_2023-02-01,1.4122202
18149_2023-03-01,1.4122202
18149_2023-04-01,1.4122202
18149_2023-05-01,1.4122202
18149_2023-06-01,1.4122202
18151_2022-11-01,3.0580373
18151_2022-12-01,3.0580373
18151_2023-01-01,3.0580373
18151_2023-02-01,3.0580373
18151_2023-03-01,3.0580373
18151_2023-04-01,3.0580373
18151_2023-05-01,3.0580373
18151_2023-06-01,3.0580373
18153_2022-11-01,2.3090799
18153_2022-12-01,2.3090799
18153_2023-01-01,2.3090799
18153_2023-02-01,2.3090799
18153_2023-03-01,2.3090799
18153_2023-04-01,2.3090799
18153_2023-05-01,2.3090799
18153_2023-06-01,2.3090799
18155_2022-11-01,1.3257341
18155_2022-12-01,1.3257341
18155_2023-01-01,1.3257341
18155_2023-02-01,1.3257341
18155_2023-03-01,1.3257341
18155_2023-04-01,1.3257341
18155_2023-05-01,1.3257341
18155_2023-06-01,1.3257341
18157_2022-11-01,3.7204037
18157_2022-12-01,3.7204037
18157_2023-01-01,3.7204037
18157_2023-02-01,3.7204037
18157_2023-03-01,3.7204037
18157_2023-04-01,3.7204037
18157_2023-05-01,3.7204037
18157_2023-06-01,3.7204037
18159_2022-11-01,2.0871599
18159_2022-12-01,2.0871599
18159_2023-01-01,2.0871599
18159_2023-02-01,2.0871599
18159_2023-03-01,2.0871599
18159_2023-04-01,2.0871599
18159_2023-05-01,2.0871599
18159_2023-06-01,2.0871599
18161_2022-11-01,1.5586256
18161_2022-12-01,1.5586256
18161_2023-01-01,1.5586256
18161_2023-02-01,1.5586256
18161_2023-03-01,1.5586256
18161_2023-04-01,1.5586256
18161_2023-05-01,1.5586256
18161_2023-06-01,1.5586256
18163_2022-11-01,4.888967
18163_2022-12-01,4.888967
18163_2023-01-01,4.888967
18163_2023-02-01,4.888967
18163_2023-03-01,4.888967
18163_2023-04-01,4.888967
18163_2023-05-01,4.888967
18163_2023-06-01,4.888967
18165_2022-11-01,2.0160291
18165_2022-12-01,2.0160291
18165_2023-01-01,2.0160291
18165_2023-02-01,2.0160291
18165_2023-03-01,2.0160291
18165_2023-04-01,2.0160291
18165_2023-05-01,2.0160291
18165_2023-06-01,2.0160291
18167_2022-11-01,3.0135221
18167_2022-12-01,3.0135221
18167_2023-01-01,3.0135221
18167_2023-02-01,3.0135221
18167_2023-03-01,3.0135221
18167_2023-04-01,3.0135221
18167_2023-05-01,3.0135221
18167_2023-06-01,3.0135221
18169_2022-11-01,1.898453
18169_2022-12-01,1.898453
18169_2023-01-01,1.898453
18169_2023-02-01,1.898453
18169_2023-03-01,1.898453
18169_2023-04-01,1.898453
18169_2023-05-01,1.898453
18169_2023-06-01,1.898453
18171_2022-11-01,1.1316075
18171_2022-12-01,1.1316075
18171_2023-01-01,1.1316075
18171_2023-02-01,1.1316075
18171_2023-03-01,1.1316075
18171_2023-04-01,1.1316075
18171_2023-05-01,1.1316075
18171_2023-06-01,1.1316075
18173_2022-11-01,4.3886886
18173_2022-12-01,4.3886886
18173_2023-01-01,4.3886886
18173_2023-02-01,4.3886886
18173_2023-03-01,4.3886886
18173_2023-04-01,4.3886886
18173_2023-05-01,4.3886886
18173_2023-06-01,4.3886886
18175_2022-11-01,2.5391078
18175_2022-12-01,2.5391078
18175_2023-01-01,2.5391078
18175_2023-02-01,2.5391078
18175_2023-03-01,2.5391078
18175_2023-04-01,2.5391078
18175_2023-05-01,2.5391078
18175_2023-06-01,2.5391078
18177_2022-11-01,2.8006206
18177_2022-12-01,2.8006206
18177_2023-01-01,2.8006206
18177_2023-02-01,2.8006206
18177_2023-03-01,2.8006206
18177_2023-04-01,2.8006206
18177_2023-05-01,2.8006206
18177_2023-06-01,2.8006206
18179_2022-11-01,2.9019234
18179_2022-12-01,2.9019234
18179_2023-01-01,2.9019234
18179_2023-02-01,2.9019234
18179_2023-03-01,2.9019234
18179_2023-04-01,2.9019234
18179_2023-05-01,2.9019234
18179_2023-06-01,2.9019234
18181_2022-11-01,2.9740379
18181_2022-12-01,2.9740379
18181_2023-01-01,2.9740379
18181_2023-02-01,2.9740379
18181_2023-03-01,2.9740379
18181_2023-04-01,2.9740379
18181_2023-05-01,2.9740379
18181_2023-06-01,2.9740379
18183_2022-11-01,2.8898854
18183_2022-12-01,2.8898854
18183_2023-01-01,2.8898854
18183_2023-02-01,2.8898854
18183_2023-03-01,2.8898854
18183_2023-04-01,2.8898854
18183_2023-05-01,2.8898854
18183_2023-06-01,2.8898854
19001_2022-11-01,2.1837213
19001_2022-12-01,2.1837213
19001_2023-01-01,2.1837213
19001_2023-02-01,2.1837213
19001_2023-03-01,2.1837213
19001_2023-04-01,2.1837213
19001_2023-05-01,2.1837213
19001_2023-06-01,2.1837213
19003_2022-11-01,2.0443521
19003_2022-12-01,2.0443521
19003_2023-01-01,2.0443521
19003_2023-02-01,2.0443521
19003_2023-03-01,2.0443521
19003_2023-04-01,2.0443521
19003_2023-05-01,2.0443521
19003_2023-06-01,2.0443521
19005_2022-11-01,2.4671519
19005_2022-12-01,2.4671519
19005_2023-01-01,2.4671519
19005_2023-02-01,2.4671519
19005_2023-03-01,2.4671519
19005_2023-04-01,2.4671519
19005_2023-05-01,2.4671519
19005_2023-06-01,2.4671519
19007_2022-11-01,1.7977064
19007_2022-12-01,1.7977064
19007_2023-01-01,1.7977064
19007_2023-02-01,1.7977064
19007_2023-03-01,1.7977064
19007_2023-04-01,1.7977064
19007_2023-05-01,1.7977064
19007_2023-06-01,1.7977064
19009_2022-11-01,1.4611872
19009_2022-12-01,1.4611872
19009_2023-01-01,1.4611872
19009_2023-02-01,1.4611872
19009_2023-03-01,1.4611872
19009_2023-04-01,1.4611872
19009_2023-05-01,1.4611872
19009_2023-06-01,1.4611872
19011_2022-11-01,3.252157
19011_2022-12-01,3.252157
19011_2023-01-01,3.252157
19011_2023-02-01,3.252157
19011_2023-03-01,3.252157
19011_2023-04-01,3.252157
19011_2023-05-01,3.252157
19011_2023-06-01,3.252157
19013_2022-11-01,4.9926877
19013_2022-12-01,4.9926877
19013_2023-01-01,4.9926877
19013_2023-02-01,4.9926877
19013_2023-03-01,4.9926877
19013_2023-04-01,4.9926877
19013_2023-05-01,4.9926877
19013_2023-06-01,4.9926877
19015_2022-11-01,2.7611508
19015_2022-12-01,2.7611508
19015_2023-01-01,2.7611508
19015_2023-02-01,2.7611508
19015_2023-03-01,2.7611508
19015_2023-04-01,2.7611508
19015_2023-05-01,2.7611508
19015_2023-06-01,2.7611508
19017_2022-11-01,3.0585449
19017_2022-12-01,3.0585449
19017_2023-01-01,3.0585449
19017_2023-02-01,3.0585449
19017_2023-03-01,3.0585449
19017_2023-04-01,3.0585449
19017_2023-05-01,3.0585449
19017_2023-06-01,3.0585449
19019_2022-11-01,2.3395205
19019_2022-12-01,2.3395205
19019_2023-01-01,2.3395205
19019_2023-02-01,2.3395205
19019_2023-03-01,2.3395205
19019_2023-04-01,2.3395205
19019_2023-05-01,2.3395205
19019_2023-06-01,2.3395205
19021_2022-11-01,2.5693035
19021_2022-12-01,2.5693035
19021_2023-01-01,2.5693035
19021_2023-02-01,2.5693035
19021_2023-03-01,2.5693035
19021_2023-04-01,2.5693035
19021_2023-05-01,2.5693035
19021_2023-06-01,2.5693035
19023_2022-11-01,1.5312027
19023_2022-12-01,1.5312027
19023_2023-01-01,1.5312027
19023_2023-02-01,1.5312027
19023_2023-03-01,1.5312027
19023_2023-04-01,1.5312027
19023_2023-05-01,1.5312027
19023_2023-06-01,1.5312027
19025_2022-11-01,1.6583312
19025_2022-12-01,1.6583312
19025_2023-01-01,1.6583312
19025_2023-02-01,1.6583312
19025_2023-03-01,1.6583312
19025_2023-04-01,1.6583312
19025_2023-05-01,1.6583312
19025_2023-06-01,1.6583312
19027_2022-11-01,3.6943419
19027_2022-12-01,3.6943419
19027_2023-01-01,3.6943419
19027_2023-02-01,3.6943419
19027_2023-03-01,3.6943419
19027_2023-04-01,3.6943419
19027_2023-05-01,3.6943419
19027_2023-06-01,3.6943419
19029_2022-11-01,2.1799171
19029_2022-12-01,2.1799171
19029_2023-01-01,2.1799171
19029_2023-02-01,2.1799171
19029_2023-03-01,2.1799171
19029_2023-04-01,2.1799171
19029_2023-05-01,2.1799171
19029_2023-06-01,2.1799171
19031_2022-11-01,2.1309192
19031_2022-12-01,2.1309192
19031_2023-01-01,2.1309192
19031_2023-02-01,2.1309192
19031_2023-03-01,2.1309192
19031_2023-04-01,2.1309192
19031_2023-05-01,2.1309192
19031_2023-06-01,2.1309192
19033_2022-11-01,3.782953
19033_2022-12-01,3.782953
19033_2023-01-01,3.782953
19033_2023-02-01,3.782953
19033_2023-03-01,3.782953
19033_2023-04-01,3.782953
19033_2023-05-01,3.782953
19033_2023-06-01,3.782953
19035_2022-11-01,1.0064458
19035_2022-12-01,1.0064458
19035_2023-01-01,1.0064458
19035_2023-02-01,1.0064458
19035_2023-03-01,1.0064458
19035_2023-04-01,1.0064458
19035_2023-05-01,1.0064458
19035_2023-06-01,1.0064458
19037_2022-11-01,3.8156321
19037_2022-12-01,3.8156321
19037_2023-01-01,3.8156321
19037_2023-02-01,3.8156321
19037_2023-03-01,3.8156321
19037_2023-04-01,3.8156321
19037_2023-05-01,3.8156321
19037_2023-06-01,3.8156321
19039_2022-11-01,1.6437579
19039_2022-12-01,1.6437579
19039_2023-01-01,1.6437579
19039_2023-02-01,1.6437579
19039_2023-03-01,1.6437579
19039_2023-04-01,1.6437579
19039_2023-05-01,1.6437579
19039_2023-06-01,1.6437579
19041_2022-11-01,3.0218244
19041_2022-12-01,3.0218244
19041_2023-01-01,3.0218244
19041_2023-02-01,3.0218244
19041_2023-03-01,3.0218244
19041_2023-04-01,3.0218244
19041_2023-05-01,3.0218244
19041_2023-06-01,3.0218244
19043_2022-11-01,2.8800926
19043_2022-12-01,2.8800926
19043_2023-01-01,2.8800926
19043_2023-02-01,2.8800926
19043_2023-03-01,2.8800926
19043_2023-04-01,2.8800926
19043_2023-05-01,2.8800926
19043_2023-06-01,2.8800926
19045_2022-11-01,2.0664697
19045_2022-12-01,2.0664697
19045_2023-01-01,2.0664697
19045_2023-02-01,2.0664697
19045_2023-03-01,2.0664697
19045_2023-04-01,2.0664697
19045_2023-05-01,2.0664697
19045_2023-06-01,2.0664697
19047_2022-11-01,1.3130128
19047_2022-12-01,1.3130128
19047_2023-01-01,1.3130128
19047_2023-02-01,1.3130128
19047_2023-03-01,1.3130128
19047_2023-04-01,1.3130128
19047_2023-05-01,1.3130128
19047_2023-06-01,1.3130128
19049_2022-11-01,10.938956
19049_2022-12-01,10.938956
19049_2023-01-01,10.938956
19049_2023-02-01,10.938956
19049_2023-03-01,10.938956
19049_2023-04-01,10.938956
19049_2023-05-01,10.938956
19049_2023-06-01,10.938956
19051_2022-11-01,4.1752009
19051_2022-12-01,4.1752009
19051_2023-01-01,4.1752009
19051_2023-02-01,4.1752009
19051_2023-03-01,4.1752009
19051_2023-04-01,4.1752009
19051_2023-05-01,4.1752009
19051_2023-06-01,4.1752009
19053_2022-11-01,2.4047773
19053_2022-12-01,2.4047773
19053_2023-01-01,2.4047773
19053_2023-02-01,2.4047773
19053_2023-03-01,2.4047773
19053_2023-04-01,2.4047773
19053_2023-05-01,2.4047773
19053_2023-06-01,2.4047773
19055_2022-11-01,2.2223926
19055_2022-12-01,2.2223926
19055_2023-01-01,2.2223926
19055_2023-02-01,2.2223926
19055_2023-03-01,2.2223926
19055_2023-04-01,2.2223926
19055_2023-05-01,2.2223926
19055_2023-06-01,2.2223926
19057_2022-11-01,3.1805148
19057_2022-12-01,3.1805148
19057_2023-01-01,3.1805148
19057_2023-02-01,3.1805148
19057_2023-03-01,3.1805148
19057_2023-04-01,3.1805148
19057_2023-05-01,3.1805148
19057_2023-06-01,3.1805148
19059_2022-11-01,6.8511763
19059_2022-12-01,6.8511763
19059_2023-01-01,6.8511763
19059_2023-02-01,6.8511763
19059_2023-03-01,6.8511763
19059_2023-04-01,6.8511763
19059_2023-05-01,6.8511763
19059_2023-06-01,6.8511763
19061_2022-11-01,4.3237767
19061_2022-12-01,4.3237767
19061_2023-01-01,4.3237767
19061_2023-02-01,4.3237767
19061_2023-03-01,4.3237767
19061_2023-04-01,4.3237767
19061_2023-05-01,4.3237767
19061_2023-06-01,4.3237767
19063_2022-11-01,1.8926592
19063_2022-12-01,1.8926592
19063_2023-01-01,1.8926592
19063_2023-02-01,1.8926592
19063_2023-03-01,1.8926592
19063_2023-04-01,1.8926592
19063_2023-05-01,1.8926592
19063_2023-06-01,1.8926592
19065_2022-11-01,1.7300589
19065_2022-12-01,1.7300589
19065_2023-01-01,1.7300589
19065_2023-02-01,1.7300589
19065_2023-03-01,1.7300589
19065_2023-04-01,1.7300589
19065_2023-05-01,1.7300589
19065_2023-06-01,1.7300589
19067_2022-11-01,2.1935589
19067_2022-12-01,2.1935589
19067_2023-01-01,2.1935589
19067_2023-02-01,2.1935589
19067_2023-03-01,2.1935589
19067_2023-04-01,2.1935589
19067_2023-05-01,2.1935589
19067_2023-06-01,2.1935589
19069_2022-11-01,2.3471756
19069_2022-12-01,2.3471756
19069_2023-01-01,2.3471756
19069_2023-02-01,2.3471756
19069_2023-03-01,2.3471756
19069_2023-04-01,2.3471756
19069_2023-05-01,2.3471756
19069_2023-06-01,2.3471756
19071_2022-11-01,2.3230088
19071_2022-12-01,2.3230088
19071_2023-01-01,2.3230088
19071_2023-02-01,2.3230088
19071_2023-03-01,2.3230088
19071_2023-04-01,2.3230088
19071_2023-05-01,2.3230088
19071_2023-06-01,2.3230088
19073_2022-11-01,2.0317004
19073_2022-12-01,2.0317004
19073_2023-01-01,2.0317004
19073_2023-02-01,2.0317004
19073_2023-03-01,2.0317004
19073_2023-04-01,2.0317004
19073_2023-05-01,2.0317004
19073_2023-06-01,2.0317004
19075_2022-11-01,2.540489
19075_2022-12-01,2.540489
19075_2023-01-01,2.540489
19075_2023-02-01,2.540489
19075_2023-03-01,2.540489
19075_2023-04-01,2.540489
19075_2023-05-01,2.540489
19075_2023-06-01,2.540489
19077_2022-11-01,2.2705314
19077_2022-12-01,2.2705314
19077_2023-01-01,2.2705314
19077_2023-02-01,2.2705314
19077_2023-03-01,2.2705314
19077_2023-04-01,2.2705314
19077_2023-05-01,2.2705314
19077_2023-06-01,2.2705314
19079_2022-11-01,2.2268434
19079_2022-12-01,2.2268434
19079_2023-01-01,2.2268434
19079_2023-02-01,2.2268434
19079_2023-03-01,2.2268434
19079_2023-04-01,2.2268434
19079_2023-05-01,2.2268434
19079_2023-06-01,2.2268434
19081_2022-11-01,1.8703836
19081_2022-12-01,1.8703836
19081_2023-01-01,1.8703836
19081_2023-02-01,1.8703836
19081_2023-03-01,1.8703836
19081_2023-04-01,1.8703836
19081_2023-05-01,1.8703836
19081_2023-06-01,1.8703836
19083_2022-11-01,2.5673747
19083_2022-12-01,2.5673747
19083_2023-01-01,2.5673747
19083_2023-02-01,2.5673747
19083_2023-03-01,2.5673747
19083_2023-04-01,2.5673747
19083_2023-05-01,2.5673747
19083_2023-06-01,2.5673747
19085_2022-11-01,2.2645679
19085_2022-12-01,2.2645679
19085_2023-01-01,2.2645679
19085_2023-02-01,2.2645679
19085_2023-03-01,2.2645679
19085_2023-04-01,2.2645679
19085_2023-05-01,2.2645679
19085_2023-06-01,2.2645679
19087_2022-11-01,1.938507
19087_2022-12-01,1.938507
19087_2023-01-01,1.938507
19087_2023-02-01,1.938507
19087_2023-03-01,1.938507
19087_2023-04-01,1.938507
19087_2023-05-01,1.938507
19087_2023-06-01,1.938507
19089_2022-11-01,2.200666
19089_2022-12-01,2.200666
19089_2023-01-01,2.200666
19089_2023-02-01,2.200666
19089_2023-03-01,2.200666
19089_2023-04-01,2.200666
19089_2023-05-01,2.200666
19089_2023-06-01,2.200666
19091_2022-11-01,3.053225
19091_2022-12-01,3.053225
19091_2023-01-01,3.053225
19091_2023-02-01,3.053225
19091_2023-03-01,3.053225
19091_2023-04-01,3.053225
19091_2023-05-01,3.053225
19091_2023-06-01,3.053225
19093_2022-11-01,2.0937381
19093_2022-12-01,2.0937381
19093_2023-01-01,2.0937381
19093_2023-02-01,2.0937381
19093_2023-03-01,2.0937381
19093_2023-04-01,2.0937381
19093_2023-05-01,2.0937381
19093_2023-06-01,2.0937381
19095_2022-11-01,3.0032923
19095_2022-12-01,3.0032923
19095_2023-01-01,3.0032923
19095_2023-02-01,3.0032923
19095_2023-03-01,3.0032923
19095_2023-04-01,3.0032923
19095_2023-05-01,3.0032923
19095_2023-06-01,3.0032923
19097_2022-11-01,2.8410223
19097_2022-12-01,2.8410223
19097_2023-01-01,2.8410223
19097_2023-02-01,2.8410223
19097_2023-03-01,2.8410223
19097_2023-04-01,2.8410223
19097_2023-05-01,2.8410223
19097_2023-06-01,2.8410223
19099_2022-11-01,3.3027713
19099_2022-12-01,3.3027713
19099_2023-01-01,3.3027713
19099_2023-02-01,3.3027713
19099_2023-03-01,3.3027713
19099_2023-04-01,3.3027713
19099_2023-05-01,3.3027713
19099_2023-06-01,3.3027713
19101_2022-11-01,47.399479
19101_2022-12-01,47.399479
19101_2023-01-01,47.399479
19101_2023-02-01,47.399479
19101_2023-03-01,47.399479
19101_2023-04-01,47.399479
19101_2023-05-01,47.399479
19101_2023-06-01,47.399479
19103_2022-11-01,5.3210783
19103_2022-12-01,5.3210783
19103_2023-01-01,5.3210783
19103_2023-02-01,5.3210783
19103_2023-03-01,5.3210783
19103_2023-04-01,5.3210783
19103_2023-05-01,5.3210783
19103_2023-06-01,5.3210783
19105_2022-11-01,2.3537407
19105_2022-12-01,2.3537407
19105_2023-01-01,2.3537407
19105_2023-02-01,2.3537407
19105_2023-03-01,2.3537407
19105_2023-04-01,2.3537407
19105_2023-05-01,2.3537407
19105_2023-06-01,2.3537407
19107_2022-11-01,1.6573176
19107_2022-12-01,1.6573176
19107_2023-01-01,1.6573176
19107_2023-02-01,1.6573176
19107_2023-03-01,1.6573176
19107_2023-04-01,1.6573176
19107_2023-05-01,1.6573176
19107_2023-06-01,1.6573176
19109_2022-11-01,1.6553736
19109_2022-12-01,1.6553736
19109_2023-01-01,1.6553736
19109_2023-02-01,1.6553736
19109_2023-03-01,1.6553736
19109_2023-04-01,1.6553736
19109_2023-05-01,1.6553736
19109_2023-06-01,1.6553736
19111_2022-11-01,1.5898072
19111_2022-12-01,1.5898072
19111_2023-01-01,1.5898072
19111_2023-02-01,1.5898072
19111_2023-03-01,1.5898072
19111_2023-04-01,1.5898072
19111_2023-05-01,1.5898072
19111_2023-06-01,1.5898072
19113_2022-11-01,7.5806851
19113_2022-12-01,7.5806851
19113_2023-01-01,7.5806851
19113_2023-02-01,7.5806851
19113_2023-03-01,7.5806851
19113_2023-04-01,7.5806851
19113_2023-05-01,7.5806851
19113_2023-06-01,7.5806851
19115_2022-11-01,1.5550655
19115_2022-12-01,1.5550655
19115_2023-01-01,1.5550655
19115_2023-02-01,1.5550655
19115_2023-03-01,1.5550655
19115_2023-04-01,1.5550655
19115_2023-05-01,1.5550655
19115_2023-06-01,1.5550655
19117_2022-11-01,1.6656572
19117_2022-12-01,1.6656572
19117_2023-01-01,1.6656572
19117_2023-02-01,1.6656572
19117_2023-03-01,1.6656572
19117_2023-04-01,1.6656572
19117_2023-05-01,1.6656572
19117_2023-06-01,1.6656572
19119_2022-11-01,3.5419126
19119_2022-12-01,3.5419126
19119_2023-01-01,3.5419126
19119_2023-02-01,3.5419126
19119_2023-03-01,3.5419126
19119_2023-04-01,3.5419126
19119_2023-05-01,3.5419126
19119_2023-06-01,3.5419126
19121_2022-11-01,3.9296284
19121_2022-12-01,3.9296284
19121_2023-01-01,3.9296284
19121_2023-02-01,3.9296284
19121_2023-03-01,3.9296284
19121_2023-04-01,3.9296284
19121_2023-05-01,3.9296284
19121_2023-06-01,3.9296284
19123_2022-11-01,1.9438572
19123_2022-12-01,1.9438572
19123_2023-01-01,1.9438572
19123_2023-02-01,1.9438572
19123_2023-03-01,1.9438572
19123_2023-04-01,1.9438572
19123_2023-05-01,1.9438572
19123_2023-06-01,1.9438572
19125_2022-11-01,2.6417019
19125_2022-12-01,2.6417019
19125_2023-01-01,2.6417019
19125_2023-02-01,2.6417019
19125_2023-03-01,2.6417019
